person,position,start_precision,start,end_precision,end
https://www.wikidata.org/wiki/Q3017475,https://www.wikidata.org/wiki/Q455690,0,06.11.1980,0,10.11.1985
https://www.wikidata.org/wiki/Q755794,https://www.wikidata.org/wiki/Q878217,0,08.03.1984,0,12.01.1989
https://www.wikidata.org/wiki/Q467929,https://www.wikidata.org/wiki/Q373548,0,17.07.1980,0,04.08.1981
https://www.wikidata.org/wiki/Q368,https://www.wikidata.org/wiki/Q466956,0,17.12.1974,0,11.03.1990
https://www.wikidata.org/wiki/Q381201,https://www.wikidata.org/wiki/Q685925,0,17.03.1970,0,06.10.1980
https://www.wikidata.org/wiki/Q116736,https://www.wikidata.org/wiki/Q5708511,0,28.07.1980,0,28.07.1985
https://www.wikidata.org/wiki/Q57667,https://www.wikidata.org/wiki/Q878254,0,12.08.2010,0,16.07.2020
https://www.wikidata.org/wiki/Q333129,https://www.wikidata.org/wiki/Q878254,0,25.11.1975,0,13.08.1980
https://www.wikidata.org/wiki/Q584322,https://www.wikidata.org/wiki/Q878254,0,15.08.1980,0,04.02.1982
https://www.wikidata.org/wiki/Q57343,https://www.wikidata.org/wiki/Q19057827,0,26.08.2005,0,08.06.2020
https://www.wikidata.org/wiki/Q57452,https://www.wikidata.org/wiki/Q15710848,0,15.03.2003,0,24.03.2013
https://www.wikidata.org/wiki/Q57758,https://www.wikidata.org/wiki/Q15710848,0,30.03.2016,0,по наст. время
https://www.wikidata.org/wiki/Q57416,https://www.wikidata.org/wiki/Q3409199,17.01.2001,17.01.2001,26.01.2001,24.01.2019
https://www.wikidata.org/wiki/Q57390,https://www.wikidata.org/wiki/Q19058485,0,08.05.1999,0,по наст. время
https://www.wikidata.org/wiki/Q34105,https://www.wikidata.org/wiki/Q15618993,0,14.10.1981,0,11.02.2011
https://www.wikidata.org/wiki/Q57348,https://www.wikidata.org/wiki/Q19108193,0,19.05.1993,0,по наст. время
https://www.wikidata.org/wiki/Q57383,https://www.wikidata.org/wiki/Q3409186,0,08.10.2001,0,07.10.2013
https://www.wikidata.org/wiki/Q57356,https://www.wikidata.org/wiki/Q15921518,0,06.11.1996,0,19.01.2017
https://www.wikidata.org/wiki/Q51008,https://www.wikidata.org/wiki/Q2672728,0,07.01.2009,0,24.07.2012
https://www.wikidata.org/wiki/Q718230,https://www.wikidata.org/wiki/Q28015517,0,03.12.2009,0,21.12.2010
https://www.wikidata.org/wiki/Q57413,https://www.wikidata.org/wiki/Q3409195,0,04.12.2010,0,по наст. время
https://www.wikidata.org/wiki/Q57537,https://www.wikidata.org/wiki/Q41542585,0,07.02.1996,0,по наст. время
https://www.wikidata.org/wiki/Q43179,https://www.wikidata.org/wiki/Q19161825,0,16.01.2006,0,22.01.2018
https://www.wikidata.org/wiki/Q57363,https://www.wikidata.org/wiki/Q19161338,0,19.01.2019,0,по наст. время
https://www.wikidata.org/wiki/Q170597,https://www.wikidata.org/wiki/Q47006779,0,08.06.2002,0,22.03.2012
https://www.wikidata.org/wiki/Q57553,https://www.wikidata.org/wiki/Q14566719,0,23.07.1999,0,по наст. время
https://www.wikidata.org/wiki/Q57392,https://www.wikidata.org/wiki/Q18565665,0,02.02.2005,0,15.01.2015
https://www.wikidata.org/wiki/Q356835,https://www.wikidata.org/wiki/Q47006398,0,18.02.2010,0,07.04.2011
